日期,自适应分位数,计划购电量(kWh),紧急购电量(kWh),计划购电费(元),紧急购电费(元),总费用(元),0:00储电量(kWh),24:00储电量(kWh)
2025-04-09,0.75,63200.887983762485,516.33976898637,37995.378249186775,3593.6627089143703,41589.04095810115,10800.0,10800.0
2025-04-10,0.75,62806.75115947222,0.0,37891.51382426193,0.0,37891.51382426193,10800.0,10800.0
2025-04-11,0.75,29952.68207753823,0.0,15120.978371938483,0.0,15120.978371938483,10800.0,10800.0
2025-04-12,0.75,30327.580758139844,0.0,15415.881382425248,0.0,15415.881382425248,10800.0,10800.0
2025-04-13,0.75,60917.174748449455,0.0,36583.546771944704,0.0,36583.546771944704,10800.0,10800.0
2025-04-14,0.75,59531.59904964296,0.0,35849.99994828106,0.0,35849.99994828106,10800.0,10800.0
2025-04-15,0.75,61071.23239064131,0.0,36826.29679249515,0.0,36826.29679249515,10800.0,10800.0
2025-04-16,0.75,61947.81563437858,0.0,36990.12431024671,0.0,36990.12431024671,10800.0,10800.0
2025-04-17,0.75,60194.48467258796,0.0,36279.04330384947,0.0,36279.04330384947,10800.0,10800.0
2025-04-18,0.75,29246.87031664584,0.0,14604.40804862059,0.0,14604.40804862059,10800.0,10800.0
2025-04-19,0.75,29048.070193148822,0.0,14529.639801078243,0.0,14529.639801078243,10800.0,10800.0
2025-04-20,0.75,58668.07125871239,0.0,35228.013578332655,0.0,35228.013578332655,10800.0,10800.0
2025-04-21,0.75,57639.466400582765,0.0,34509.657623381994,0.0,34509.657623381994,10800.0,10800.0
2025-04-22,0.75,56391.40239612912,0.0,34039.57296170208,0.0,34039.57296170208,10800.0,10800.0
2025-04-23,0.75,61103.0467431878,0.0,36292.5289292787,0.0,36292.5289292787,10800.0,10800.0
2025-04-24,0.75,58931.11469918698,0.0,35348.53325079993,0.0,35348.53325079993,10800.0,10800.0
2025-04-25,0.75,28405.106572247114,0.0,14017.848152453585,0.0,14017.848152453585,10800.0,10800.0
2025-04-26,0.75,28544.310147417757,0.0,14120.323479327868,0.0,14120.323479327868,10800.0,10800.0
2025-04-27,0.75,57602.86665253721,0.0,34404.86919241909,0.0,34404.86919241909,10800.0,10800.0
2025-04-28,0.75,56172.18001330875,4300.700983080164,33715.23103919828,29072.968391066126,62788.19943026441,10800.0,10800.0
2025-04-29,0.75,58312.50985442329,109.27866118175086,34834.46033749568,762.3279404038941,35596.78827789957,10800.0,10800.0
2025-04-30,0.75,58222.2456729596,0.0,34654.379856570355,0.0,34654.379856570355,10800.0,10800.0
2025-05-01,0.75,55105.20021091894,1752.9113905180384,33299.263696529335,11379.044803287186,44678.30849981652,10800.0,10227.545480087028
2025-05-02,0.7559630679157601,27787.727025218024,2067.7059135451436,13494.33532800326,12683.850230663673,26178.185558666934,10227.545480087028,9837.675692170107
2025-05-03,0.7600242115398947,28256.035259517972,1328.8260490831315,13858.053335490353,7455.154960685845,21313.2082961762,9837.675692170107,9685.55121643927
2025-05-04,0.7616088414954243,56608.714356978075,1248.7190178888218,33910.37664198679,7806.479488625235,41716.856130612025,9685.55121643927,9380.477809163442
2025-05-05,0.7647866894878809,59534.76100464589,1334.5221665007466,35343.540562695765,8807.377492026064,44150.91805472183,9380.477809163442,9155.392453679768
2025-05-06,0.7671313286075024,56835.490291882394,1026.5223454954487,34310.1822712124,6559.461797377457,40869.644068589856,9155.392453679768,8790.996336859786
2025-05-07,0.7709271214910439,60092.082809372165,1451.6715951685965,35974.24389062468,9932.318124376201,45906.56201500088,8790.996336859786,8772.50609542297
2025-05-08,0.7711197281726774,61978.332344104245,35.999250000000075,37889.41680512564,243.22893262500048,38132.645737750645,8772.50609542297,9128.44032516725
2025-05-09,0.7674120799461744,31152.359563092607,0.0,16363.442317346655,0.0,16363.442317346655,9128.44032516725,9840.39305377704
2025-05-10,0.7599959056898224,30801.052568900417,0.0,16066.192441220066,0.0,16066.192441220066,9840.39305377704,10230.518259643342
2025-05-11,0.7559321014620485,61206.58638285285,41.18071666666674,37218.23094584982,277.36103945833383,37495.59198530816,10230.518259643342,10558.785361856908
2025-05-12,0.7525126524806572,63041.79517796514,0.0,38285.33572565521,0.0,38285.33572565521,10558.785361856908,10800.0
2025-05-13,0.75,61386.141267399544,0.0,37596.31093377921,0.0,37596.31093377921,10800.0,10800.0
2025-05-14,0.75,62686.612856332235,0.0,38326.26946007661,0.0,38326.26946007661,10800.0,10800.0
2025-05-15,0.75,62213.58938774549,0.0,38040.90191513208,0.0,38040.90191513208,10800.0,10800.0
2025-05-16,0.75,30477.300901977123,0.0,16162.367646752205,0.0,16162.367646752205,10800.0,10800.0
2025-05-17,0.75,30367.942047554076,0.0,16089.532438247134,0.0,16089.532438247134,10800.0,10800.0
2025-05-18,0.75,63121.16766108495,5.236666666666679,38444.93568894285,35.318698333333415,38480.25438727619,10800.0,10800.0
2025-05-19,0.75,62023.1826501202,67.00333333333344,37840.54308399668,451.9039816666674,38292.44706566335,10800.0,10800.0
2025-05-20,0.75,61703.56672494344,0.0,37623.78744790624,0.0,37623.78744790624,10800.0,10800.0
2025-05-21,0.75,61592.54258049946,23.022053556135393,37546.13074799376,146.08185759177962,37692.21260558554,10800.0,10800.0
2025-05-22,0.75,62136.31374902968,0.0,38080.662277636715,0.0,38080.662277636715,10800.0,10800.0
2025-05-23,0.75,30080.184627468112,0.0,15991.55357823743,0.0,15991.55357823743,10800.0,10800.0
2025-05-24,0.75,30626.386135092176,0.0,16459.635349902772,0.0,16459.635349902772,10800.0,10800.0
2025-05-25,0.75,62151.12530192634,0.0,37867.60765510283,0.0,37867.60765510283,10800.0,10800.0
2025-05-26,0.75,60869.105837709554,0.0,37302.016537312345,0.0,37302.016537312345,10800.0,10800.0
2025-05-27,0.75,62264.181138275475,0.0,38137.95414845667,0.0,38137.95414845667,10800.0,10800.0
2025-05-28,0.75,61648.67953387569,0.0,37845.97395442806,0.0,37845.97395442806,10800.0,10800.0
2025-05-29,0.75,61271.864332496974,17.817433333333497,37661.5158994548,119.77769558333443,37781.29359503813,10800.0,10800.0
2025-05-30,0.75,30115.2829206225,0.0,16035.629637280432,0.0,16035.629637280432,10800.0,10800.0
2025-05-31,0.75,29927.284660797166,161.39124359019394,15846.904205539387,665.2453673236715,16512.149572863058,10800.0,10800.0
2025-06-01,0.75,60497.397431460995,12545.248873177148,37009.854875626086,77802.96181551761,114812.8166911437,10800.0,10030.955352893185
2025-06-02,0.758010881740696,63574.84560047377,8290.632054097065,38396.23445574433,54242.46437977462,92638.69883551894,10030.955352893185,9261.946680201303
2025-06-03,0.766021388747903,64286.677793761235,6875.948765972278,38886.41221352576,43382.58312643245,82268.9953399582,9261.946680201303,8693.514432822147
2025-06-04,0.771942557991436,70583.30244976463,2811.2805519990197,42968.90230298556,18920.714517861023,61889.61682084658,8693.514432822147,8362.269141724884
2025-06-05,0.7753930297736991,72345.6228207075,2624.6922215500877,44177.246161161485,16867.92488580781,61045.17104696929,8362.269141724884,7988.416123892022
2025-06-06,0.7792873320427914,33042.58050370008,3073.7414665743545,18020.182119882476,19537.27365366522,37557.4557735477,7988.416123892022,7567.19088971734
2025-06-07,0.7836750948987777,33451.88033572778,1555.4507879342957,18246.73592876623,10246.158069424779,28492.893998191008,7567.19088971734,7306.312517069313
2025-06-08,0.7863925779471946,83964.98140451038,34.57908145156341,52551.77931970665,233.29785681703723,52785.077176523686,7306.312517069313,7871.599057817292
2025-06-09,0.7805041764810698,80820.83917225899,29.4906851979365,50474.59303044562,198.707758654939,50673.30078910056,7871.599057817292,8494.0537385994
2025-06-10,0.7740202735562562,82825.99580085413,5.24313294635283,51928.05774386143,35.45144341676466,51963.50918727819,8494.0537385994,9232.945003064719
2025-06-11,0.7663234895514092,83717.63492061512,569.8276917496955,52185.19312215927,2759.799808574282,54944.99293073355,9232.945003064719,9811.646708805925
2025-06-12,0.7602953467832716,85191.10697120911,0.0,53458.15283849923,0.0,53458.15283849923,9811.646708805925,10755.833070382278
2025-06-13,0.750460072183518,42235.169866601645,0.0,24613.592408183453,0.0,24613.592408183453,10755.833070382278,10800.0
2025-06-14,0.75,42481.1402436024,0.0,24550.176789710546,0.0,24550.176789710546,10800.0,10800.0
2025-06-15,0.75,83593.78425811017,0.0,52391.50840910359,0.0,52391.50840910359,10800.0,10800.0
2025-06-16,0.75,84466.75471754471,0.0,53301.794531284235,0.0,53301.794531284235,10800.0,10800.0
2025-06-17,0.75,85648.50022907581,26.07254747768684,54006.36349985305,176.73552508146426,54183.09902493451,10800.0,10800.0
2025-06-18,0.75,87571.43520055464,0.0,55431.5907427732,0.0,55431.5907427732,10800.0,10800.0
2025-06-19,0.75,84998.04297307359,48.66089197731321,53647.61948968803,327.7017458434435,53975.321235531475,10800.0,10800.0
2025-06-20,0.75,40663.10572116557,0.0,23508.05576833964,0.0,23508.05576833964,10800.0,10800.0
2025-06-21,0.75,39587.036235674546,0.0,22810.5141507835,0.0,22810.5141507835,10800.0,10800.0
2025-06-22,0.75,84321.91782929841,0.0,52945.229266844966,0.0,52945.229266844966,10800.0,10800.0
2025-06-23,0.75,86115.48717398467,0.0,54377.557048342285,0.0,54377.557048342285,10800.0,10800.0
2025-06-24,0.75,85656.85691921359,1054.518928656254,54054.03608364385,5107.941961086428,59161.97804473028,10800.0,10800.0
2025-06-25,0.75,85984.38274132779,0.0,54238.551791171856,0.0,54238.551791171856,10800.0,10800.0
2025-06-26,0.75,84950.28962875258,0.0,53664.59791476312,0.0,53664.59791476312,10800.0,10800.0
2025-06-27,0.75,38210.35636046936,0.0,22220.35700577578,0.0,22220.35700577578,10800.0,10800.0
2025-06-28,0.75,38151.581118091985,0.0,21977.49784544248,0.0,21977.49784544248,10800.0,10800.0
2025-06-29,0.75,85728.23859894622,0.0,54013.08249443682,0.0,54013.08249443682,10800.0,10800.0
2025-06-30,0.75,83422.71129140678,2.70804134573973,52668.92110840687,18.2332423808656,52687.15435078773,10800.0,10800.0
2025-07-01,0.75,86780.02902546889,1448.493859796363,54843.84580609346,8862.986869631142,63706.832675724596,10800.0,10073.80596027567
2025-07-02,0.7575645212471285,84484.7695313328,1254.1640096829476,52776.80914788607,8069.716697006593,60846.52584489267,10073.80596027567,9555.644810891283
2025-07-03,0.7629620332198824,82583.54744348713,2347.6244536340682,51659.64558634511,13848.741016992173,65508.38660333728,9555.644810891283,9142.460257550769
2025-07-04,0.7672660389838462,38271.11381062398,3709.243063220001,21961.14789759265,17926.43274217759,39887.58063977024,9142.460257550769,8554.721593190845
2025-07-05,0.7733883167375953,38513.18146745234,3849.9377489187336,21920.985243316125,20203.417282430244,42124.402525746365,8554.721593190845,8088.275210819267
2025-07-06,0.7782471332206327,80889.17026733718,4507.248106156647,49995.57108576683,28960.0683851666,78955.63947093343,8088.275210819267,7665.601428161515
2025-07-07,0.7826499851233175,83148.4251962671,887.8512161100956,51733.832233396126,5416.798926839075,57150.6311602352,7665.601428161515,7280.248858533614
2025-07-08,0.7866640743902749,89473.5224807877,69.94824612276875,56366.35820256953,479.3998513652346,56845.75805393476,7280.248858533614,7530.5306406983755
2025-07-09,0.7840569724927252,89591.72877936006,8.93168628374599,56621.377453570516,60.21296308187359,56681.59041665239,7530.5306406983755,8911.491550953226
2025-07-10,0.7696719630109039,88684.96724599834,0.0,56153.060198292325,0.0,56153.060198292325,8911.491550953226,9808.563913481008
2025-07-11,0.7603274592345728,47880.41114367852,0.0,28653.309102444648,0.0,28653.309102444648,9808.563913481008,10800.0
2025-07-12,0.75,48547.85050806079,0.0,29236.872969428903,0.0,29236.872969428903,10800.0,10800.0
2025-07-13,0.75,87587.50158216227,30.961016353883338,55612.70681646015,208.28741194160952,55820.99422840176,10800.0,10800.0
2025-07-14,0.75,85609.68987780996,0.0,54128.92786173015,0.0,54128.92786173015,10800.0,10800.0
2025-07-15,0.75,86937.39154183076,0.0,55397.40391784883,0.0,55397.40391784883,10800.0,10800.0
2025-07-16,0.75,83237.88044757358,0.0,52695.057478343886,0.0,52695.057478343886,10800.0,10800.0
2025-07-17,0.75,83334.09934546577,0.0,52978.18927674198,0.0,52978.18927674198,10800.0,10800.0
2025-07-18,0.75,47514.67499821681,0.0,28447.900310388235,0.0,28447.900310388235,10800.0,10800.0
2025-07-19,0.75,47607.87600201429,0.0,28504.05997618703,0.0,28504.05997618703,10800.0,10800.0
2025-07-20,0.75,83091.96521489002,0.0,52754.074755114074,0.0,52754.074755114074,10800.0,10800.0
2025-07-21,0.75,83424.449202108,0.0,52976.674510759345,0.0,52976.674510759345,10800.0,10800.0
2025-07-22,0.75,84929.52606760297,0.0,53837.33679468396,0.0,53837.33679468396,10800.0,10800.0
2025-07-23,0.75,83721.6929160018,0.0,53072.89571166695,0.0,53072.89571166695,10800.0,10800.0
2025-07-24,0.75,84689.2078067542,0.0,53857.79207772277,0.0,53857.79207772277,10800.0,10800.0
2025-07-25,0.75,46611.67162952863,0.0,27762.630670622362,0.0,27762.630670622362,10800.0,10800.0
2025-07-26,0.75,47022.71347812576,0.0,28172.41669235307,0.0,28172.41669235307,10800.0,10800.0
2025-07-27,0.75,84532.01796371696,265.2554926812559,53532.215810926034,1322.0436427433517,54854.25945366939,10800.0,10800.0
2025-07-28,0.75,85370.78435878026,147.0340697867061,54123.980809896544,711.6476865318393,54835.628496428384,10800.0,10800.0
2025-07-29,0.75,86478.74258231327,0.0,54784.13638598546,0.0,54784.13638598546,10800.0,10800.0
2025-07-30,0.75,85897.57473827174,0.0,54335.446030704916,0.0,54335.446030704916,10800.0,10800.0
2025-07-31,0.75,86294.38925579912,0.0,54616.28419069544,0.0,54616.28419069544,10800.0,10800.0
2025-08-01,0.75,45249.44806515433,0.0,26772.305864498914,0.0,26772.305864498914,10800.0,10800.0
2025-08-02,0.75,45162.56699248971,0.0,26725.501675050724,0.0,26725.501675050724,10800.0,10800.0
2025-08-03,0.75,82108.91271663623,127.4861277759718,51579.40670071692,859.1748785918683,52438.58157930879,10800.0,10800.0
2025-08-04,0.75,80815.27877833863,0.0,50793.56951625766,0.0,50793.56951625766,10800.0,10800.0
2025-08-05,0.75,79673.151404056,2.5824796232990366,50038.435074837194,17.39687398235396,50055.83194881955,10800.0,10800.0
2025-08-06,0.75,77661.21833670705,170.18829298227342,49085.056347090445,1187.2335318443395,50272.28987893478,10800.0,10800.0
2025-08-07,0.75,77545.54565984027,24.13501798879838,49023.967475863305,163.06824904131628,49187.03572490462,10800.0,10800.0
2025-08-08,0.75,42413.39092679319,0.0,24818.25658955533,0.0,24818.25658955533,10800.0,10800.0
2025-08-09,0.75,41972.115608145374,0.0,24577.672207824522,0.0,24577.672207824522,10800.0,10800.0
2025-08-10,0.75,73284.87998132918,13.600412137739227,46678.44770862443,93.79737250334749,46772.245081127774,10800.0,10800.0
2025-08-11,0.75,75948.91918392436,55.94807274269408,48110.46121651144,377.30438247307853,48487.765598984515,10800.0,10800.0
2025-08-12,0.75,74793.95511502297,669.7575395411097,47254.6822080027,4623.31766626321,51877.99987426591,10800.0,10800.0
2025-08-13,0.75,74581.846238652,57.64979423084753,47432.76079970226,393.21658634404315,47825.9773860463,10800.0,10800.0
2025-08-14,0.75,73970.69256831653,67.61155871979122,47166.74029226742,465.7725134674993,47632.51280573492,10800.0,10800.0
2025-08-15,0.75,41968.52098035497,0.0,24617.75318878484,0.0,24617.75318878484,10800.0,10800.0
2025-08-16,0.75,42242.23478968059,0.0,24807.060220308755,0.0,24807.060220308755,10800.0,10800.0
2025-08-17,0.75,73284.99187442003,121.30286500860859,46745.2498084911,817.1369423466379,47562.38675083774,10800.0,10800.0
2025-08-18,0.75,74268.70474999113,125.80886730100974,47341.35500665291,853.347448304771,48194.70245495768,10800.0,10800.0
2025-08-19,0.75,74494.07813236995,116.57304475637523,47534.168302764556,786.3656720457226,48320.53397481028,10800.0,10800.0
2025-08-20,0.75,72865.71016792592,2700.508699370326,46509.05769282194,17472.231600420386,63981.28929324233,10800.0,10800.0
2025-08-21,0.75,74081.54136923526,1.1364242046607842,47396.7090265118,7.664613048334658,47404.37363956014,10800.0,10800.0
2025-08-22,0.75,42024.155920275225,133.80398342571863,24613.95073180223,917.1799422725492,25531.13067407478,10800.0,10740.04894690276
2025-08-23,0.7506244901364296,42073.329607368316,0.0,24712.56144408489,0.0,24712.56144408489,10740.04894690276,10800.0
2025-08-24,0.75,72353.79848316536,249.03182140225618,46264.98835449887,1684.3214259848116,47949.30978048368,10800.0,10760.041575575935
2025-08-25,0.7504162335877507,73231.44560284127,2309.9779556527574,46777.752342183114,15759.520875281345,62537.27321746446,10760.041575575935,10800.0
2025-08-26,0.75,73686.94788336923,6.073107410129978,46957.417636391234,40.91350348882592,46998.33113988006,10800.0,10800.0
2025-08-27,0.75,74275.92426767151,445.0850775931862,47178.24707435893,3099.411171899728,50277.65824625866,10800.0,10800.0
2025-08-28,0.75,74038.42441725443,1542.1186511939004,47150.38896100445,10586.426713444273,57736.81567444872,10800.0,10777.54083491377
2025-08-29,0.7502339496363148,42073.331648927764,0.0,24742.570381297322,0.0,24742.570381297322,10777.54083491377,10800.0
2025-08-30,0.75,42239.12573203118,0.0,24870.559533186533,0.0,24870.559533186533,10800.0,10800.0
2025-08-31,0.75,73422.22577874533,24.70355941096136,47173.725693156885,169.9869215820558,47343.71261473894,10800.0,10800.0
2025-09-01,0.75,74098.29707180125,0.0,47209.58547750641,0.0,47209.58547750641,10800.0,10800.0
2025-09-02,0.75,70512.76673323405,0.0,44891.48546633436,0.0,44891.48546633436,10800.0,10800.0
2025-09-03,0.75,68715.33398586276,0.0,43454.50694667339,0.0,43454.50694667339,10800.0,10800.0
2025-09-04,0.75,69565.79066013152,0.0,43805.37368253217,0.0,43805.37368253217,10800.0,10800.0
2025-09-05,0.75,38664.099091440454,0.0,22214.197370443835,0.0,22214.197370443835,10800.0,10800.0
2025-09-06,0.75,37774.08051895079,0.0,21528.965706126153,0.0,21528.965706126153,10800.0,10800.0
2025-09-07,0.75,67389.1828271331,0.0,42690.71374181581,0.0,42690.71374181581,10800.0,10800.0
2025-09-08,0.75,62568.250150133696,1714.1459274399945,39048.739787355604,11735.236236347964,50783.976023703566,10800.0,10800.0
2025-09-09,0.75,67425.09217314971,0.0,42162.23373931482,0.0,42162.23373931482,10800.0,10800.0
2025-09-10,0.75,64290.520194361074,1910.6482557858212,40190.444801708225,12529.723228540006,52720.16803024823,10800.0,10800.0
2025-09-11,0.75,64412.51394408284,4.768652383015933,40331.36016020573,32.1454857139104,40363.50564591964,10800.0,10800.0
2025-09-12,0.75,33176.95191186237,86.03529782522638,18171.570198403755,307.2465243296819,18478.816722733438,10800.0,10800.0
2025-09-13,0.75,33717.68718416603,0.0,18530.82699817281,0.0,18530.82699817281,10800.0,10800.0
2025-09-14,0.75,64261.9377944819,524.3447030265891,39999.99501345905,3544.8857285437084,43544.88074200276,10800.0,10800.0
2025-09-15,0.75,66127.26565233983,1.1717666666667128,40996.89809534617,7.893606150000311,41004.79170149617,10800.0,10800.0
2025-09-16,0.75,63654.79113942817,148.5063040010327,39687.58861861953,1009.7525869430602,40697.34120556259,10800.0,10741.07480213741
2025-09-17,0.750613804144402,69512.10254291001,7.62916666666672,43361.03289199719,34.70889375000024,43395.74178574719,10741.07480213741,10800.0
2025-09-18,0.75,64980.00141940652,122.95135818496985,40650.834697592,742.9648855926525,41393.79958318465,10800.0,10730.178089305182
2025-09-19,0.7507273115697377,33763.883486961175,0.0,18494.009216590617,0.0,18494.009216590617,10730.178089305182,10748.550539393367
2025-09-20,0.7505359318813191,34097.61635596844,0.0,18737.895948445068,0.0,18737.895948445068,10748.550539393367,10800.0
2025-09-21,0.75,68192.03723285018,10.56125313383534,42471.311783310055,57.32831113977029,42528.640094449824,10800.0,10800.0
2025-09-22,0.75,65092.29921804728,273.5602753648725,40649.44848675303,1684.402214697543,42333.85070145057,10800.0,10613.164584109516
2025-09-23,0.7519462022488592,66870.22761742279,802.2303050283236,41551.948441861954,5308.364830511731,46860.313272373685,10613.164584109516,10540.278277996658
