target_datetime,date,slot_id,load_kw,interval_end,LOAD_W1,LOAD_W1_source_end,LOAD_D1,LOAD_D1_source_end,fixed_price,common_history_available
2025-07-21 10:40:00,2025-07-21,65,6920.1161,2025-07-21 10:50:00,6873.563,2025-07-14 10:50:00,6840.2718,2025-07-20 10:50:00,0.799,True
2025-07-21 10:50:00,2025-07-21,66,7119.28,2025-07-21 11:00:00,7145.7,2025-07-14 11:00:00,6911.45,2025-07-20 11:00:00,0.5025,True
2025-07-21 11:00:00,2025-07-21,67,6944.1298,2025-07-21 11:10:00,7061.0666,2025-07-14 11:10:00,7016.8826,2025-07-20 11:10:00,0.4662,True
2025-07-21 11:10:00,2025-07-21,68,6912.8752,2025-07-21 11:20:00,6923.1714,2025-07-14 11:20:00,7113.8683,2025-07-20 11:20:00,0.5007,True
2025-07-21 11:20:00,2025-07-21,69,7108.09,2025-07-21 11:30:00,6968.67,2025-07-14 11:30:00,7219.76,2025-07-20 11:30:00,0.4827,True
2025-07-21 11:30:00,2025-07-21,70,7030.5334,2025-07-21 11:40:00,7074.3974,2025-07-14 11:40:00,7293.0812,2025-07-20 11:40:00,0.4785,True
2025-07-21 11:40:00,2025-07-21,71,6740.4314,2025-07-21 11:50:00,6914.9069,2025-07-14 11:50:00,6828.7331,2025-07-20 11:50:00,0.4662,True
2025-07-21 11:50:00,2025-07-21,72,6524.71,2025-07-21 12:00:00,6590.08,2025-07-14 12:00:00,6144.85,2025-07-20 12:00:00,0.4432,True
2025-07-21 12:00:00,2025-07-21,73,6600.0528,2025-07-21 12:10:00,6522.9398,2025-07-14 12:10:00,6176.7681,2025-07-20 12:10:00,0.4411,True
2025-07-21 12:10:00,2025-07-21,74,6606.7541,2025-07-21 12:20:00,6544.9882,2025-07-14 12:20:00,6576.0375,2025-07-20 12:20:00,0.4551,True
2025-07-21 12:20:00,2025-07-21,75,6500.36,2025-07-21 12:30:00,6474.4,2025-07-14 12:30:00,6820.54,2025-07-20 12:30:00,0.4463,True
2025-07-21 12:30:00,2025-07-21,76,6591.6341,2025-07-21 12:40:00,6364.6923,2025-07-14 12:40:00,6731.5996,2025-07-20 12:40:00,0.4113,True
2025-07-21 12:40:00,2025-07-21,77,6773.2598,2025-07-21 12:50:00,6621.2176,2025-07-14 12:50:00,6841.2194,2025-07-20 12:50:00,0.5682,True
2025-07-21 12:50:00,2025-07-21,78,6871.94,2025-07-21 13:00:00,7040.69,2025-07-14 13:00:00,7114.26,2025-07-20 13:00:00,0.8279,True
2025-07-21 13:00:00,2025-07-21,79,6851.4063,2025-07-21 13:10:00,7012.1896,2025-07-14 13:10:00,6994.1376,2025-07-20 13:10:00,0.8636,True
2025-07-21 13:10:00,2025-07-21,80,7024.1757,2025-07-21 13:20:00,7045.9025,2025-07-14 13:20:00,6803.4494,2025-07-20 13:20:00,0.8416,True
2025-07-21 13:20:00,2025-07-21,81,7222.1,2025-07-21 13:30:00,7289.18,2025-07-14 13:30:00,6925.26,2025-07-20 13:30:00,0.8618,True
2025-07-21 13:30:00,2025-07-21,82,6959.9069,2025-07-21 13:40:00,7349.3915,2025-07-14 13:40:00,7354.7144,2025-07-20 13:40:00,0.8623,True
2025-07-21 13:40:00,2025-07-21,83,6732.0375,2025-07-21 13:50:00,7276.9055,2025-07-14 13:50:00,7262.3353,2025-07-20 13:50:00,0.9026,True
2025-07-21 13:50:00,2025-07-21,84,6799.13,2025-07-21 14:00:00,7238.37,2025-07-14 14:00:00,6912.93,2025-07-20 14:00:00,0.9754,True
2025-07-21 14:00:00,2025-07-21,85,6952.1806,2025-07-21 14:10:00,7321.5382,2025-07-14 14:10:00,7329.7032,2025-07-20 14:10:00,1.0002,True
2025-07-21 14:10:00,2025-07-21,86,7045.6583,2025-07-21 14:20:00,7316.672,2025-07-14 14:20:00,7436.9216,2025-07-20 14:20:00,0.9978,True
2025-07-21 14:20:00,2025-07-21,87,7004.8,2025-07-21 14:30:00,7203.69,2025-07-14 14:30:00,7027.41,2025-07-20 14:30:00,1.0271,True
2025-07-21 14:30:00,2025-07-21,88,6879.563,2025-07-21 14:40:00,7189.0356,2025-07-14 14:40:00,7021.9151,2025-07-20 14:40:00,1.0906,True
2025-07-21 14:40:00,2025-07-21,89,6999.9698,2025-07-21 14:50:00,7323.9643,2025-07-14 14:50:00,7228.7919,2025-07-20 14:50:00,0.9376,True
2025-07-21 14:50:00,2025-07-21,90,7298.26,2025-07-21 15:00:00,7498.85,2025-07-14 15:00:00,7303.27,2025-07-20 15:00:00,0.6694,True
2025-07-21 15:00:00,2025-07-21,91,7367.3121,2025-07-21 15:10:00,7522.8727,2025-07-14 15:10:00,7171.0152,2025-07-20 15:10:00,0.66,True
2025-07-21 15:10:00,2025-07-21,92,7303.9451,2025-07-21 15:20:00,7367.2178,2025-07-14 15:20:00,7250.9601,2025-07-20 15:20:00,0.7217,True
2025-07-21 15:20:00,2025-07-21,93,7162.51,2025-07-21 15:30:00,7273.45,2025-07-14 15:30:00,7476.01,2025-07-20 15:30:00,0.7308,True
2025-07-21 15:30:00,2025-07-21,94,6929.3878,2025-07-21 15:40:00,7525.2787,2025-07-14 15:40:00,7364.5745,2025-07-20 15:40:00,0.7534,True
2025-07-21 15:40:00,2025-07-21,95,6988.8275,2025-07-21 15:50:00,7681.8848,2025-07-14 15:50:00,7200.7214,2025-07-20 15:50:00,0.7823,True
2025-07-21 15:50:00,2025-07-21,96,7266.73,2025-07-21 16:00:00,7600.32,2025-07-14 16:00:00,7294.58,2025-07-20 16:00:00,0.8055,True
2025-07-21 16:00:00,2025-07-21,97,7263.522,2025-07-21 16:10:00,7533.5544,2025-07-14 16:10:00,7609.1285,2025-07-20 16:10:00,0.8271,True
2025-07-21 16:10:00,2025-07-21,98,7023.9948,2025-07-21 16:20:00,7406.033,2025-07-14 16:20:00,7451.854,2025-07-20 16:20:00,0.8519,True
2025-07-21 16:20:00,2025-07-21,99,6902.91,2025-07-21 16:30:00,7370.06,2025-07-14 16:30:00,6991.68,2025-07-20 16:30:00,0.8791,True
2025-07-21 16:30:00,2025-07-21,100,7203.2184,2025-07-21 16:40:00,7661.7561,2025-07-14 16:40:00,7105.0423,2025-07-20 16:40:00,0.9024,True
2025-07-21 16:40:00,2025-07-21,101,7376.8482,2025-07-21 16:50:00,7633.7765,2025-07-14 16:50:00,7419.1815,2025-07-20 16:50:00,0.9163,True
2025-07-21 16:50:00,2025-07-21,102,7278.4,2025-07-21 17:00:00,7378.89,2025-07-14 17:00:00,7566.07,2025-07-20 17:00:00,0.9264,True
2025-07-21 17:00:00,2025-07-21,103,7294.4701,2025-07-21 17:10:00,7602.4,2025-07-14 17:10:00,7513.866,2025-07-20 17:10:00,0.9462,True
2025-07-21 17:10:00,2025-07-21,104,7468.4664,2025-07-21 17:20:00,7644.6624,2025-07-14 17:20:00,7280.4605,2025-07-20 17:20:00,0.9742,True
2025-07-21 17:20:00,2025-07-21,105,7703.76,2025-07-21 17:30:00,7465.47,2025-07-14 17:30:00,7304.36,2025-07-20 17:30:00,0.9862,True
2025-07-21 17:30:00,2025-07-21,106,7769.0612,2025-07-21 17:40:00,7607.0268,2025-07-14 17:40:00,7896.2098,2025-07-20 17:40:00,0.976,True
2025-07-21 17:40:00,2025-07-21,107,7124.7007,2025-07-21 17:50:00,7121.1325,2025-07-14 17:50:00,7318.9129,2025-07-20 17:50:00,1.0742,True
2025-07-21 17:50:00,2025-07-21,108,6074.31,2025-07-21 18:00:00,6155.93,2025-07-14 18:00:00,5841.01,2025-07-20 18:00:00,1.2313,True
2025-07-21 18:00:00,2025-07-21,109,5558.0713,2025-07-21 18:10:00,5899.2786,2025-07-14 18:10:00,5535.8439,2025-07-20 18:10:00,1.2561,True
2025-07-21 18:10:00,2025-07-21,110,5396.6829,2025-07-21 18:20:00,5811.7598,2025-07-14 18:20:00,5646.1289,2025-07-20 18:20:00,1.2447,True
2025-07-21 18:20:00,2025-07-21,111,5435.12,2025-07-21 18:30:00,5641.25,2025-07-14 18:30:00,5556.34,2025-07-20 18:30:00,1.2545,True
2025-07-21 18:30:00,2025-07-21,112,5725.0489,2025-07-21 18:40:00,5747.5531,2025-07-14 18:40:00,5485.2474,2025-07-20 18:40:00,1.2522,True
2025-07-21 18:40:00,2025-07-21,113,5904.4249,2025-07-21 18:50:00,5995.4816,2025-07-14 18:50:00,5482.0859,2025-07-20 18:50:00,1.2881,True
2025-07-21 18:50:00,2025-07-21,114,5880.88,2025-07-21 19:00:00,6090.64,2025-07-14 19:00:00,5585.41,2025-07-20 19:00:00,1.3466,True
2025-07-21 19:00:00,2025-07-21,115,5869.4013,2025-07-21 19:10:00,5863.3297,2025-07-14 19:10:00,5805.7153,2025-07-20 19:10:00,1.3523,True
2025-07-21 19:10:00,2025-07-21,116,5813.4664,2025-07-21 19:20:00,5734.2162,2025-07-14 19:20:00,5887.7845,2025-07-20 19:20:00,1.3445,True
2025-07-21 19:20:00,2025-07-21,117,5705.19,2025-07-21 19:30:00,5863.68,2025-07-14 19:30:00,5780.08,2025-07-20 19:30:00,1.3483,True
2025-07-21 19:30:00,2025-07-21,118,5655.7936,2025-07-21 19:40:00,6029.0081,2025-07-14 19:40:00,5672.5659,2025-07-20 19:40:00,1.349,True
2025-07-21 19:40:00,2025-07-21,119,5758.6829,2025-07-21 19:50:00,6109.9907,2025-07-14 19:50:00,5638.7463,2025-07-20 19:50:00,1.3473,True
2025-07-21 19:50:00,2025-07-21,120,5836.79,2025-07-21 20:00:00,6065.86,2025-07-14 20:00:00,5715.12,2025-07-20 20:00:00,1.3482,True
2025-07-21 20:00:00,2025-07-21,121,5628.158,2025-07-21 20:10:00,5939.9308,2025-07-14 20:10:00,5876.2629,2025-07-20 20:10:00,1.3513,True
2025-07-21 20:10:00,2025-07-21,122,5570.4249,2025-07-21 20:20:00,5904.9335,2025-07-14 20:20:00,5885.8453,2025-07-20 20:20:00,1.34,True
2025-07-21 20:20:00,2025-07-21,123,5832.56,2025-07-21 20:30:00,5947.15,2025-07-14 20:30:00,5844.29,2025-07-20 20:30:00,1.3489,True
2025-07-21 20:30:00,2025-07-21,124,6100.2556,2025-07-21 20:40:00,5910.5493,2025-07-14 20:40:00,6057.1355,2025-07-20 20:40:00,1.3952,True
2025-07-21 20:40:00,2025-07-21,125,5944.6969,2025-07-21 20:50:00,5933.943,2025-07-14 20:50:00,6112.2518,2025-07-20 20:50:00,1.2226,True
2025-07-21 20:50:00,2025-07-21,126,5657.17,2025-07-21 21:00:00,6028.74,2025-07-14 21:00:00,5858.96,2025-07-20 21:00:00,0.9332,True
2025-07-21 21:00:00,2025-07-21,127,5923.6156,2025-07-21 21:10:00,6042.7714,2025-07-14 21:10:00,5614.5307,2025-07-20 21:10:00,0.9068,True
2025-07-21 21:10:00,2025-07-21,128,6071.3282,2025-07-21 21:20:00,5985.5398,2025-07-14 21:20:00,5762.2645,2025-07-20 21:20:00,0.9371,True
2025-07-21 21:20:00,2025-07-21,129,5944.73,2025-07-21 21:30:00,5953.16,2025-07-14 21:30:00,6124.25,2025-07-20 21:30:00,0.9371,True
2025-07-21 21:30:00,2025-07-21,130,5964.796,2025-07-21 21:40:00,5944.8435,2025-07-14 21:40:00,6072.2146,2025-07-20 21:40:00,0.9871,True
2025-07-21 21:40:00,2025-07-21,131,5448.0122,2025-07-21 21:50:00,5436.4553,2025-07-14 21:50:00,5483.6491,2025-07-20 21:50:00,0.7764,True
2025-07-21 21:50:00,2025-07-21,132,4543.42,2025-07-21 22:00:00,4684.78,2025-07-14 22:00:00,4730.4,2025-07-20 22:00:00,0.4209,True
2025-07-21 22:00:00,2025-07-21,133,4233.1851,2025-07-21 22:10:00,4567.1258,2025-07-14 22:10:00,4401.098,2025-07-20 22:10:00,0.3859,True
2025-07-21 22:10:00,2025-07-21,134,4364.3568,2025-07-21 22:20:00,4799.6588,2025-07-14 22:20:00,4500.0094,2025-07-20 22:20:00,0.4368,True
2025-07-21 22:20:00,2025-07-21,135,4604.3,2025-07-21 22:30:00,4928.35,2025-07-14 22:30:00,4767.11,2025-07-20 22:30:00,0.4198,True
2025-07-21 22:30:00,2025-07-21,136,4755.7194,2025-07-21 22:40:00,4769.4069,2025-07-14 22:40:00,4880.4739,2025-07-20 22:40:00,0.4186,True
2025-07-21 22:40:00,2025-07-21,137,4706.3637,2025-07-21 22:50:00,4681.3382,2025-07-14 22:50:00,4738.7149,2025-07-20 22:50:00,0.4241,True
2025-07-21 22:50:00,2025-07-21,138,4573.57,2025-07-21 23:00:00,4743.17,2025-07-14 23:00:00,4552.56,2025-07-20 23:00:00,0.4237,True
2025-07-21 23:00:00,2025-07-21,139,4580.7982,2025-07-21 23:10:00,4702.2249,2025-07-14 23:10:00,4614.5214,2025-07-20 23:10:00,0.4248,True
2025-07-21 23:10:00,2025-07-21,140,4550.9344,2025-07-21 23:20:00,4628.0542,2025-07-14 23:20:00,4548.7081,2025-07-20 23:20:00,0.424,True
2025-07-21 23:20:00,2025-07-21,141,4508.29,2025-07-21 23:30:00,4550.93,2025-07-14 23:30:00,4431.51,2025-07-20 23:30:00,0.422,True
2025-07-21 23:30:00,2025-07-21,142,4661.8607,2025-07-21 23:40:00,4438.3409,2025-07-14 23:40:00,4699.2833,2025-07-20 23:40:00,0.424,True
2025-07-21 23:40:00,2025-07-21,143,4756.7254,2025-07-21 23:50:00,4492.4693,2025-07-14 23:50:00,4772.3308,2025-07-20 23:50:00,0.4271,True
2025-07-21 23:50:00,2025-07-21,144,4710.71,2025-07-22 00:00:00,4709.36,2025-07-15 00:00:00,4557.42,2025-07-21 00:00:00,0.4276,True
2025-07-22 00:00:00,2025-07-22,1,4689.6304,2025-07-22 00:10:00,4817.9952,2025-07-15 00:10:00,4539.4336,2025-07-21 00:10:00,0.4248,True
2025-07-22 00:10:00,2025-07-22,2,4686.1428,2025-07-22 00:20:00,4571.1304,2025-07-15 00:20:00,4538.2502,2025-07-21 00:20:00,0.4245,True
2025-07-22 00:20:00,2025-07-22,3,4717.89,2025-07-22 00:30:00,4351.78,2025-07-15 00:30:00,4467.73,2025-07-21 00:30:00,0.4269,True
2025-07-22 00:30:00,2025-07-22,4,4821.7476,2025-07-22 00:40:00,4759.5855,2025-07-15 00:40:00,4452.2785,2025-07-21 00:40:00,0.4272,True
2025-07-22 00:40:00,2025-07-22,5,4835.8618,2025-07-22 00:50:00,4828.3512,2025-07-15 00:50:00,4395.3201,2025-07-21 00:50:00,0.4271,True
2025-07-22 00:50:00,2025-07-22,6,4781.85,2025-07-22 01:00:00,4404.26,2025-07-15 01:00:00,4383.54,2025-07-21 01:00:00,0.4285,True
2025-07-22 01:00:00,2025-07-22,7,4779.8624,2025-07-22 01:10:00,4314.3756,2025-07-15 01:10:00,4606.1244,2025-07-21 01:10:00,0.4311,True
2025-07-22 01:10:00,2025-07-22,8,4443.8093,2025-07-22 01:20:00,4468.0542,2025-07-15 01:20:00,4709.1521,2025-07-21 01:20:00,0.4302,True
2025-07-22 01:20:00,2025-07-22,9,4063.51,2025-07-22 01:30:00,4564.52,2025-07-15 01:30:00,4489.54,2025-07-21 01:30:00,0.4279,True
2025-07-22 01:30:00,2025-07-22,10,4370.1682,2025-07-22 01:40:00,4453.0242,2025-07-15 01:40:00,4133.7308,2025-07-21 01:40:00,0.4312,True
2025-07-22 01:40:00,2025-07-22,11,4668.0409,2025-07-22 01:50:00,4436.113,2025-07-15 01:50:00,4197.5145,2025-07-21 01:50:00,0.4333,True
2025-07-22 01:50:00,2025-07-22,12,4525.38,2025-07-22 02:00:00,4555.8,2025-07-15 02:00:00,4605.06,2025-07-21 02:00:00,0.4311,True
2025-07-22 02:00:00,2025-07-22,13,4203.3743,2025-07-22 02:10:00,4581.0533,2025-07-15 02:10:00,4728.1861,2025-07-21 02:10:00,0.4293,True
2025-07-22 02:10:00,2025-07-22,14,4186.7376,2025-07-22 02:20:00,4665.9807,2025-07-15 02:20:00,4610.7549,2025-07-21 02:20:00,0.4324,True
2025-07-22 02:20:00,2025-07-22,15,4328.66,2025-07-22 02:30:00,4685.88,2025-07-15 02:30:00,4434.48,2025-07-21 02:30:00,0.4367,True
2025-07-22 02:30:00,2025-07-22,16,4081.0763,2025-07-22 02:40:00,4348.6403,2025-07-15 02:40:00,4317.5852,2025-07-21 02:40:00,0.4348,True
2025-07-22 02:40:00,2025-07-22,17,3986.0058,2025-07-22 02:50:00,4183.1133,2025-07-15 02:50:00,4275.0401,2025-07-21 02:50:00,0.4335,True
2025-07-22 02:50:00,2025-07-22,18,4254.77,2025-07-22 03:00:00,4331.48,2025-07-15 03:00:00,4259.68,2025-07-21 03:00:00,0.4357,True
2025-07-22 03:00:00,2025-07-22,19,4528.9379,2025-07-22 03:10:00,4448.317,2025-07-15 03:10:00,4211.5041,2025-07-21 03:10:00,0.4374,True
2025-07-22 03:10:00,2025-07-22,20,4619.752,2025-07-22 03:20:00,4607.0311,2025-07-15 03:20:00,4168.633,2025-07-21 03:20:00,0.4371,True
2025-07-22 03:20:00,2025-07-22,21,4521.76,2025-07-22 03:30:00,4649.58,2025-07-15 03:30:00,4251.18,2025-07-21 03:30:00,0.4356,True
2025-07-22 03:30:00,2025-07-22,22,4363.0051,2025-07-22 03:40:00,4303.1435,2025-07-15 03:40:00,4472.5297,2025-07-21 03:40:00,0.4353,True
2025-07-22 03:40:00,2025-07-22,23,4266.2841,2025-07-22 03:50:00,4170.9145,2025-07-15 03:50:00,4236.7244,2025-07-21 03:50:00,0.436,True
2025-07-22 03:50:00,2025-07-22,24,4294.11,2025-07-22 04:00:00,4266.59,2025-07-15 04:00:00,3836.95,2025-07-21 04:00:00,0.4378,True
2025-07-22 04:00:00,2025-07-22,25,4395.8607,2025-07-22 04:10:00,4043.6111,2025-07-15 04:10:00,4144.0382,2025-07-21 04:10:00,0.4401,True
2025-07-22 04:10:00,2025-07-22,26,4314.5152,2025-07-22 04:20:00,3941.8851,2025-07-15 04:20:00,4228.8271,2025-07-21 04:20:00,0.4389,True
2025-07-22 04:20:00,2025-07-22,27,4109.48,2025-07-22 04:30:00,4166.1,2025-07-15 04:30:00,4016.72,2025-07-21 04:30:00,0.4364,True
2025-07-22 04:30:00,2025-07-22,28,4090.339,2025-07-22 04:40:00,4378.2772,2025-07-15 04:40:00,4310.4728,2025-07-21 04:40:00,0.4393,True
2025-07-22 04:40:00,2025-07-22,29,4106.5411,2025-07-22 04:50:00,4072.721,2025-07-15 04:50:00,4218.7778,2025-07-21 04:50:00,0.4422,True
2025-07-22 04:50:00,2025-07-22,30,4087.21,2025-07-22 05:00:00,3614.92,2025-07-15 05:00:00,3790.69,2025-07-21 05:00:00,0.4395,True
2025-07-22 05:00:00,2025-07-22,31,4124.0762,2025-07-22 05:10:00,3885.3372,2025-07-15 05:10:00,4033.0815,2025-07-21 05:10:00,0.4333,True
2025-07-22 05:10:00,2025-07-22,32,4162.3986,2025-07-22 05:20:00,4217.863,2025-07-15 05:20:00,4299.8461,2025-07-21 05:20:00,0.4439,True
2025-07-22 05:20:00,2025-07-22,33,4065.09,2025-07-22 05:30:00,4105.12,2025-07-15 05:30:00,4178.83,2025-07-21 05:30:00,0.4301,True
2025-07-22 05:30:00,2025-07-22,34,3860.6693,2025-07-22 05:40:00,3788.0239,2025-07-15 05:40:00,4021.5909,2025-07-21 05:40:00,0.3713,True
2025-07-22 05:40:00,2025-07-22,35,4358.5335,2025-07-22 05:50:00,4221.325,2025-07-15 05:50:00,4529.4341,2025-07-21 05:50:00,0.5708,True
2025-07-22 05:50:00,2025-07-22,36,5296.09,2025-07-22 06:00:00,5214.12,2025-07-15 06:00:00,5216.01,2025-07-21 06:00:00,0.9099,True
2025-07-22 06:00:00,2025-07-22,37,5489.7523,2025-07-22 06:10:00,5560.2187,2025-07-15 06:10:00,4950.7453,2025-07-21 06:10:00,0.9368,True
2025-07-22 06:10:00,2025-07-22,38,5144.9273,2025-07-22 06:20:00,5274.6583,2025-07-15 06:20:00,5017.4353,2025-07-21 06:20:00,0.8758,True
2025-07-22 06:20:00,2025-07-22,39,4878.71,2025-07-22 06:30:00,4927.46,2025-07-15 06:30:00,5497.67,2025-07-21 06:30:00,0.8759,True
2025-07-22 06:30:00,2025-07-22,40,5103.2879,2025-07-22 06:40:00,5053.3937,2025-07-15 06:40:00,5193.0437,2025-07-21 06:40:00,0.8601,True
2025-07-22 06:40:00,2025-07-22,41,5236.0732,2025-07-22 06:50:00,5136.4851,2025-07-15 06:50:00,5013.2862,2025-07-21 06:50:00,0.8442,True
2025-07-22 06:50:00,2025-07-22,42,5057.09,2025-07-22 07:00:00,5101.46,2025-07-15 07:00:00,5259.46,2025-07-21 07:00:00,0.8334,True
2025-07-22 07:00:00,2025-07-22,43,4950.2772,2025-07-22 07:10:00,5350.7316,2025-07-15 07:10:00,5244.0871,2025-07-21 07:10:00,0.8092,True
2025-07-22 07:10:00,2025-07-22,44,5234.6775,2025-07-22 07:20:00,5397.6215,2025-07-15 07:20:00,4954.1013,2025-07-21 07:20:00,0.7972,True
2025-07-22 07:20:00,2025-07-22,45,5453.08,2025-07-22 07:30:00,5072.46,2025-07-15 07:30:00,4689.24,2025-07-21 07:30:00,0.7644,True
2025-07-22 07:30:00,2025-07-22,46,4998.9962,2025-07-22 07:40:00,4894.8263,2025-07-15 07:40:00,4885.4554,2025-07-21 07:40:00,0.6899,True
2025-07-22 07:40:00,2025-07-22,47,5570.0781,2025-07-22 07:50:00,5869.675,2025-07-15 07:50:00,5944.0092,2025-07-21 07:50:00,0.86,True
2025-07-22 07:50:00,2025-07-22,48,6900.95,2025-07-22 08:00:00,7218.55,2025-07-15 08:00:00,7037.87,2025-07-21 08:00:00,1.1617,True
2025-07-22 08:00:00,2025-07-22,49,6929.6339,2025-07-22 08:10:00,7047.8685,2025-07-15 08:10:00,6845.6902,2025-07-21 08:10:00,1.1683,True
2025-07-22 08:10:00,2025-07-22,50,6557.7516,2025-07-22 08:20:00,6549.3253,2025-07-15 08:20:00,6856.2241,2025-07-21 08:20:00,1.0956,True
2025-07-22 08:20:00,2025-07-22,51,6560.48,2025-07-22 08:30:00,6587.76,2025-07-15 08:30:00,7332.78,2025-07-21 08:30:00,1.0849,True
2025-07-22 08:30:00,2025-07-22,52,6785.6046,2025-07-22 08:40:00,6868.3373,2025-07-15 08:40:00,7077.7028,2025-07-21 08:40:00,1.061,True
2025-07-22 08:40:00,2025-07-22,53,6961.0909,2025-07-22 08:50:00,6951.1038,2025-07-15 08:50:00,6778.1348,2025-07-21 08:50:00,1.043,True
2025-07-22 08:50:00,2025-07-22,54,6985.75,2025-07-22 09:00:00,6768.53,2025-07-15 09:00:00,6776.97,2025-07-21 09:00:00,1.036,True
2025-07-22 09:00:00,2025-07-22,55,6944.9942,2025-07-22 09:10:00,6633.4731,2025-07-15 09:10:00,6735.4782,2025-07-21 09:10:00,1.0147,True
2025-07-22 09:10:00,2025-07-22,56,6905.5246,2025-07-22 09:20:00,6777.3099,2025-07-15 09:20:00,6908.6983,2025-07-21 09:20:00,0.9922,True
2025-07-22 09:20:00,2025-07-22,57,6898.4,2025-07-22 09:30:00,7010.82,2025-07-15 09:30:00,7098.32,2025-07-21 09:30:00,0.97,True
2025-07-22 09:30:00,2025-07-22,58,6910.8302,2025-07-22 09:40:00,6917.0771,2025-07-15 09:40:00,6798.2319,2025-07-21 09:40:00,0.9422,True
2025-07-22 09:40:00,2025-07-22,59,6875.8197,2025-07-22 09:50:00,6745.8065,2025-07-15 09:50:00,6675.114,2025-07-21 09:50:00,0.9569,True
2025-07-22 09:50:00,2025-07-22,60,6843.37,2025-07-22 10:00:00,6781.08,2025-07-15 10:00:00,6786.68,2025-07-21 10:00:00,0.9977,True
2025-07-22 10:00:00,2025-07-22,61,6902.4885,2025-07-22 10:10:00,7037.3675,2025-07-15 10:10:00,6587.598,2025-07-21 10:10:00,0.9919,True
2025-07-22 10:10:00,2025-07-22,62,6797.6447,2025-07-22 10:20:00,7026.5389,2025-07-15 10:20:00,6710.9792,2025-07-21 10:20:00,0.9588,True
2025-07-22 10:20:00,2025-07-22,63,6649.01,2025-07-22 10:30:00,6799.19,2025-07-15 10:30:00,7073.33,2025-07-21 10:30:00,0.9549,True
2025-07-22 10:30:00,2025-07-22,64,6841.4332,2025-07-22 10:40:00,6876.269,2025-07-15 10:40:00,6928.0812,2025-07-21 10:40:00,0.9839,True
2025-07-22 10:40:00,2025-07-22,65,6983.1188,2025-07-22 10:50:00,7018.3447,2025-07-15 10:50:00,6920.1161,2025-07-21 10:50:00,0.799,True
2025-07-22 10:50:00,2025-07-22,66,6886,2025-07-22 11:00:00,7009.53,2025-07-15 11:00:00,7119.28,2025-07-21 11:00:00,0.5025,True
2025-07-22 11:00:00,2025-07-22,67,6767.825,2025-07-22 11:10:00,6887.8781,2025-07-15 11:10:00,6944.1298,2025-07-21 11:10:00,0.4662,True
2025-07-22 11:10:00,2025-07-22,68,6846.3699,2025-07-22 11:20:00,6820.2997,2025-07-15 11:20:00,6912.8752,2025-07-21 11:20:00,0.5007,True
2025-07-22 11:20:00,2025-07-22,69,7077.72,2025-07-22 11:30:00,6930.4,2025-07-15 11:30:00,7108.09,2025-07-21 11:30:00,0.4827,True
2025-07-22 11:30:00,2025-07-22,70,7182.9882,2025-07-22 11:40:00,7132.2847,2025-07-15 11:40:00,7030.5334,2025-07-21 11:40:00,0.4785,True
2025-07-22 11:40:00,2025-07-22,71,6989.0083,2025-07-22 11:50:00,6837.7975,2025-07-15 11:50:00,6740.4314,2025-07-21 11:50:00,0.4662,True
2025-07-22 11:50:00,2025-07-22,72,6728.02,2025-07-22 12:00:00,6320.65,2025-07-15 12:00:00,6524.71,2025-07-21 12:00:00,0.4432,True
2025-07-22 12:00:00,2025-07-22,73,6770.0395,2025-07-22 12:10:00,6449.7923,2025-07-15 12:10:00,6600.0528,2025-07-21 12:10:00,0.4411,True
2025-07-22 12:10:00,2025-07-22,74,6571.4309,2025-07-22 12:20:00,6565.0935,2025-07-15 12:20:00,6606.7541,2025-07-21 12:20:00,0.4551,True
2025-07-22 12:20:00,2025-07-22,75,6262.19,2025-07-22 12:30:00,6443.29,2025-07-15 12:30:00,6500.36,2025-07-21 12:30:00,0.4463,True
2025-07-22 12:30:00,2025-07-22,76,6578.5485,2025-07-22 12:40:00,6551.781,2025-07-15 12:40:00,6591.6341,2025-07-21 12:40:00,0.4113,True
2025-07-22 12:40:00,2025-07-22,77,7068.7365,2025-07-22 12:50:00,6803.9794,2025-07-15 12:50:00,6773.2598,2025-07-21 12:50:00,0.5682,True
2025-07-22 12:50:00,2025-07-22,78,7241.8,2025-07-22 13:00:00,7040.36,2025-07-15 13:00:00,6871.94,2025-07-21 13:00:00,0.8279,True
2025-07-22 13:00:00,2025-07-22,79,7009.6246,2025-07-22 13:10:00,7171.8745,2025-07-15 13:10:00,6851.4063,2025-07-21 13:10:00,0.8636,True
2025-07-22 13:10:00,2025-07-22,80,6813.4825,2025-07-22 13:20:00,7104.0808,2025-07-15 13:20:00,7024.1757,2025-07-21 13:20:00,0.8416,True
2025-07-22 13:20:00,2025-07-22,81,6976.69,2025-07-22 13:30:00,7000.1,2025-07-15 13:30:00,7222.1,2025-07-21 13:30:00,0.8618,True
2025-07-22 13:30:00,2025-07-22,82,7406.5819,2025-07-22 13:40:00,7160.546,2025-07-15 13:40:00,6959.9069,2025-07-21 13:40:00,0.8623,True
2025-07-22 13:40:00,2025-07-22,83,7376.7632,2025-07-22 13:50:00,7400.5504,2025-07-15 13:50:00,6732.0375,2025-07-21 13:50:00,0.9026,True
2025-07-22 13:50:00,2025-07-22,84,6932.23,2025-07-22 14:00:00,7490.08,2025-07-15 14:00:00,6799.13,2025-07-21 14:00:00,0.9754,True
