older_issue_datetime,newer_issue_datetime,issue_pair,nominal_target_datetime,older_horizon_hour,newer_horizon_hour,older_forecast_kw,newer_forecast_kw,revision_kw,abs_revision_kw,same_nominal_target,consecutive_release_gap_hours
2025-08-12 00:00:00,2025-08-12 06:00:00,0→6,2025-08-12 12:00:00,12,6,7856.7908,8881.6111,1024.8203000000003,1024.8203000000003,true,6
2025-08-11 18:00:00,2025-08-12 00:00:00,18→next-day-0,2025-08-12 13:00:00,19,13,7749.2154,6954.2384,-794.9769999999999,794.9769999999999,true,6
2025-08-12 00:00:00,2025-08-12 06:00:00,0→6,2025-08-12 13:00:00,13,7,6954.2384,8111.8554,1157.6170000000002,1157.6170000000002,true,6
2025-08-12 06:00:00,2025-08-12 12:00:00,6→12,2025-08-12 13:00:00,7,1,8111.8554,8227.6333,115.77789999999914,115.77789999999914,true,6
2025-08-11 18:00:00,2025-08-12 00:00:00,18→next-day-0,2025-08-12 14:00:00,20,14,7150.8344,6676.2474,-474.58699999999953,474.58699999999953,true,6
2025-08-12 00:00:00,2025-08-12 06:00:00,0→6,2025-08-12 14:00:00,14,8,6676.2474,7334.6734,658.4259999999995,658.4259999999995,true,6
2025-08-12 06:00:00,2025-08-12 12:00:00,6→12,2025-08-12 14:00:00,8,2,7334.6734,7551.8174,217.14400000000023,217.14400000000023,true,6
2025-08-11 18:00:00,2025-08-12 00:00:00,18→next-day-0,2025-08-12 15:00:00,21,15,6079.1722,6309.1961,230.02390000000014,230.02390000000014,true,6
2025-08-12 00:00:00,2025-08-12 06:00:00,0→6,2025-08-12 15:00:00,15,9,6309.1961,5595.8847,-713.3114000000005,713.3114000000005,true,6
2025-08-12 06:00:00,2025-08-12 12:00:00,6→12,2025-08-12 15:00:00,9,3,5595.8847,5823.5058,227.6211000000003,227.6211000000003,true,6
2025-08-11 18:00:00,2025-08-12 00:00:00,18→next-day-0,2025-08-12 16:00:00,22,16,5102.325,4385.9424,-716.3825999999999,716.3825999999999,true,6
2025-08-12 00:00:00,2025-08-12 06:00:00,0→6,2025-08-12 16:00:00,16,10,4385.9424,3778.1924,-607.75,607.75,true,6
2025-08-12 06:00:00,2025-08-12 12:00:00,6→12,2025-08-12 16:00:00,10,4,3778.1924,4149.9092,371.71680000000015,371.71680000000015,true,6
2025-08-11 18:00:00,2025-08-12 00:00:00,18→next-day-0,2025-08-12 17:00:00,23,17,2904.976,2742.4132,-162.56280000000015,162.56280000000015,true,6
2025-08-12 00:00:00,2025-08-12 06:00:00,0→6,2025-08-12 17:00:00,17,11,2742.4132,2188.7167,-553.6965,553.6965,true,6
2025-08-12 06:00:00,2025-08-12 12:00:00,6→12,2025-08-12 17:00:00,11,5,2188.7167,2442.1777,253.46100000000024,253.46100000000024,true,6
2025-08-11 18:00:00,2025-08-12 00:00:00,18→next-day-0,2025-08-12 18:00:00,24,18,1057.4981,919.9462,-137.55190000000005,137.55190000000005,true,6
2025-08-12 00:00:00,2025-08-12 06:00:00,0→6,2025-08-12 18:00:00,18,12,919.9462,756.66,-163.2862,163.2862,true,6
2025-08-12 06:00:00,2025-08-12 12:00:00,6→12,2025-08-12 18:00:00,12,6,756.66,778.4581,21.798099999999977,21.798099999999977,true,6
2025-08-12 00:00:00,2025-08-12 06:00:00,0→6,2025-08-12 19:00:00,19,13,0.0,0.0,0.0,0.0,true,6
2025-08-12 06:00:00,2025-08-12 12:00:00,6→12,2025-08-12 19:00:00,13,7,0.0,0.0,0.0,0.0,true,6
2025-08-12 12:00:00,2025-08-12 18:00:00,12→18,2025-08-12 19:00:00,7,1,0.0,0.0,0.0,0.0,true,6
2025-08-12 00:00:00,2025-08-12 06:00:00,0→6,2025-08-12 20:00:00,20,14,0.0,0.0,0.0,0.0,true,6
2025-08-12 06:00:00,2025-08-12 12:00:00,6→12,2025-08-12 20:00:00,14,8,0.0,0.0,0.0,0.0,true,6
2025-08-12 12:00:00,2025-08-12 18:00:00,12→18,2025-08-12 20:00:00,8,2,0.0,0.0,0.0,0.0,true,6
2025-08-12 00:00:00,2025-08-12 06:00:00,0→6,2025-08-12 21:00:00,21,15,0.0,0.0,0.0,0.0,true,6
2025-08-12 06:00:00,2025-08-12 12:00:00,6→12,2025-08-12 21:00:00,15,9,0.0,0.0,0.0,0.0,true,6
2025-08-12 12:00:00,2025-08-12 18:00:00,12→18,2025-08-12 21:00:00,9,3,0.0,0.0,0.0,0.0,true,6
2025-08-12 00:00:00,2025-08-12 06:00:00,0→6,2025-08-12 22:00:00,22,16,0.0,0.0,0.0,0.0,true,6
2025-08-12 06:00:00,2025-08-12 12:00:00,6→12,2025-08-12 22:00:00,16,10,0.0,0.0,0.0,0.0,true,6
2025-08-12 12:00:00,2025-08-12 18:00:00,12→18,2025-08-12 22:00:00,10,4,0.0,0.0,0.0,0.0,true,6
2025-08-12 00:00:00,2025-08-12 06:00:00,0→6,2025-08-12 23:00:00,23,17,0.0,0.0,0.0,0.0,true,6
2025-08-12 06:00:00,2025-08-12 12:00:00,6→12,2025-08-12 23:00:00,17,11,0.0,0.0,0.0,0.0,true,6
2025-08-12 12:00:00,2025-08-12 18:00:00,12→18,2025-08-12 23:00:00,11,5,0.0,0.0,0.0,0.0,true,6
2025-08-12 00:00:00,2025-08-12 06:00:00,0→6,2025-08-13 00:00:00,24,18,0.0,0.0,0.0,0.0,true,6
2025-08-12 06:00:00,2025-08-12 12:00:00,6→12,2025-08-13 00:00:00,18,12,0.0,0.0,0.0,0.0,true,6
2025-08-12 12:00:00,2025-08-12 18:00:00,12→18,2025-08-13 00:00:00,12,6,0.0,0.0,0.0,0.0,true,6
2025-08-12 06:00:00,2025-08-12 12:00:00,6→12,2025-08-13 01:00:00,19,13,0.0,0.0,0.0,0.0,true,6
2025-08-12 12:00:00,2025-08-12 18:00:00,12→18,2025-08-13 01:00:00,13,7,0.0,0.0,0.0,0.0,true,6
2025-08-12 18:00:00,2025-08-13 00:00:00,18→next-day-0,2025-08-13 01:00:00,7,1,0.0,0.0,0.0,0.0,true,6
2025-08-12 06:00:00,2025-08-12 12:00:00,6→12,2025-08-13 02:00:00,20,14,0.0,0.0,0.0,0.0,true,6
2025-08-12 12:00:00,2025-08-12 18:00:00,12→18,2025-08-13 02:00:00,14,8,0.0,0.0,0.0,0.0,true,6
2025-08-12 18:00:00,2025-08-13 00:00:00,18→next-day-0,2025-08-13 02:00:00,8,2,0.0,0.0,0.0,0.0,true,6
2025-08-12 06:00:00,2025-08-12 12:00:00,6→12,2025-08-13 03:00:00,21,15,0.0,0.0,0.0,0.0,true,6
2025-08-12 12:00:00,2025-08-12 18:00:00,12→18,2025-08-13 03:00:00,15,9,0.0,0.0,0.0,0.0,true,6
2025-08-12 18:00:00,2025-08-13 00:00:00,18→next-day-0,2025-08-13 03:00:00,9,3,0.0,0.0,0.0,0.0,true,6
2025-08-12 06:00:00,2025-08-12 12:00:00,6→12,2025-08-13 04:00:00,22,16,0.0,0.0,0.0,0.0,true,6
2025-08-12 12:00:00,2025-08-12 18:00:00,12→18,2025-08-13 04:00:00,16,10,0.0,0.0,0.0,0.0,true,6
2025-08-12 18:00:00,2025-08-13 00:00:00,18→next-day-0,2025-08-13 04:00:00,10,4,0.0,0.0,0.0,0.0,true,6
2025-08-12 06:00:00,2025-08-12 12:00:00,6→12,2025-08-13 05:00:00,23,17,0.0,0.0,0.0,0.0,true,6
2025-08-12 12:00:00,2025-08-12 18:00:00,12→18,2025-08-13 05:00:00,17,11,0.0,0.0,0.0,0.0,true,6
2025-08-12 18:00:00,2025-08-13 00:00:00,18→next-day-0,2025-08-13 05:00:00,11,5,0.0,0.0,0.0,0.0,true,6
2025-08-12 06:00:00,2025-08-12 12:00:00,6→12,2025-08-13 06:00:00,24,18,785.4728,674.8018,-110.67100000000005,110.67100000000005,true,6
2025-08-12 12:00:00,2025-08-12 18:00:00,12→18,2025-08-13 06:00:00,18,12,674.8018,771.3439,96.5421,96.5421,true,6
2025-08-12 18:00:00,2025-08-13 00:00:00,18→next-day-0,2025-08-13 06:00:00,12,6,771.3439,768.4503,-2.893599999999992,2.893599999999992,true,6
2025-08-12 12:00:00,2025-08-12 18:00:00,12→18,2025-08-13 07:00:00,19,13,1789.2284,2803.5261,1014.2977000000001,1014.2977000000001,true,6
2025-08-12 18:00:00,2025-08-13 00:00:00,18→next-day-0,2025-08-13 07:00:00,13,7,2803.5261,2745.4591,-58.06700000000001,58.06700000000001,true,6
2025-08-13 00:00:00,2025-08-13 06:00:00,0→6,2025-08-13 07:00:00,7,1,2745.4591,2863.0009,117.54179999999997,117.54179999999997,true,6
2025-08-12 12:00:00,2025-08-12 18:00:00,12→18,2025-08-13 08:00:00,20,14,2615.246,4559.9671,1944.7210999999998,1944.7210999999998,true,6
2025-08-12 18:00:00,2025-08-13 00:00:00,18→next-day-0,2025-08-13 08:00:00,14,8,4559.9671,4318.2785,-241.6885999999995,241.6885999999995,true,6
2025-08-13 00:00:00,2025-08-13 06:00:00,0→6,2025-08-13 08:00:00,8,2,4318.2785,4581.8889,263.6103999999996,263.6103999999996,true,6
2025-08-12 12:00:00,2025-08-12 18:00:00,12→18,2025-08-13 09:00:00,21,15,3500.0078,5582.0308,2082.0230000000006,2082.0230000000006,true,6
2025-08-12 18:00:00,2025-08-13 00:00:00,18→next-day-0,2025-08-13 09:00:00,15,9,5582.0308,6458.5052,876.4743999999992,876.4743999999992,true,6
2025-08-13 00:00:00,2025-08-13 06:00:00,0→6,2025-08-13 09:00:00,9,3,6458.5052,6522.2028,63.69760000000042,63.69760000000042,true,6
2025-08-12 12:00:00,2025-08-12 18:00:00,12→18,2025-08-13 10:00:00,22,16,5018.0612,5628.1319,610.0707000000002,610.0707000000002,true,6
2025-08-12 18:00:00,2025-08-13 00:00:00,18→next-day-0,2025-08-13 10:00:00,16,10,5628.1319,7680.682,2052.5500999999995,2052.5500999999995,true,6
2025-08-13 00:00:00,2025-08-13 06:00:00,0→6,2025-08-13 10:00:00,10,4,7680.682,7481.7634,-198.91859999999997,198.91859999999997,true,6
2025-08-12 12:00:00,2025-08-12 18:00:00,12→18,2025-08-13 11:00:00,23,17,5875.3061,6910.0524,1034.7462999999998,1034.7462999999998,true,6
2025-08-12 18:00:00,2025-08-13 00:00:00,18→next-day-0,2025-08-13 11:00:00,17,11,6910.0524,8581.4315,1671.379100000001,1671.379100000001,true,6
2025-08-13 00:00:00,2025-08-13 06:00:00,0→6,2025-08-13 11:00:00,11,5,8581.4315,8114.4164,-467.01510000000053,467.01510000000053,true,6
2025-08-12 12:00:00,2025-08-12 18:00:00,12→18,2025-08-13 12:00:00,24,18,7064.9065,7749.8039,684.8973999999998,684.8973999999998,true,6
2025-08-12 18:00:00,2025-08-13 00:00:00,18→next-day-0,2025-08-13 12:00:00,18,12,7749.8039,8407.9917,658.1878000000006,658.1878000000006,true,6
2025-08-13 00:00:00,2025-08-13 06:00:00,0→6,2025-08-13 12:00:00,12,6,8407.9917,8725.9299,317.9381999999987,317.9381999999987,true,6
2025-08-12 18:00:00,2025-08-13 00:00:00,18→next-day-0,2025-08-13 13:00:00,19,13,8470.3878,9037.3846,566.996799999999,566.996799999999,true,6
2025-08-13 00:00:00,2025-08-13 06:00:00,0→6,2025-08-13 13:00:00,13,7,9037.3846,8097.5356,-939.8489999999993,939.8489999999993,true,6
2025-08-13 06:00:00,2025-08-13 12:00:00,6→12,2025-08-13 13:00:00,7,1,8097.5356,8171.9642,74.42860000000019,74.42860000000019,true,6
2025-08-12 18:00:00,2025-08-13 00:00:00,18→next-day-0,2025-08-13 14:00:00,20,14,8743.3039,8954.8125,211.5085999999992,211.5085999999992,true,6
2025-08-13 00:00:00,2025-08-13 06:00:00,0→6,2025-08-13 14:00:00,14,8,8954.8125,7394.6194,-1560.1931000000004,1560.1931000000004,true,6
2025-08-13 06:00:00,2025-08-13 12:00:00,6→12,2025-08-13 14:00:00,8,2,7394.6194,7624.8486,230.22920000000067,230.22920000000067,true,6
2025-08-12 18:00:00,2025-08-13 00:00:00,18→next-day-0,2025-08-13 15:00:00,21,15,7191.225,7191.225,0.0,0.0,true,6
2025-08-13 00:00:00,2025-08-13 06:00:00,0→6,2025-08-13 15:00:00,15,9,7191.225,6971.2266,-219.9984000000004,219.9984000000004,true,6
2025-08-13 06:00:00,2025-08-13 12:00:00,6→12,2025-08-13 15:00:00,9,3,6971.2266,6549.9679,-421.2587000000003,421.2587000000003,true,6
2025-08-12 18:00:00,2025-08-13 00:00:00,18→next-day-0,2025-08-13 16:00:00,22,16,5102.325,5102.325,0.0,0.0,true,6
2025-08-13 00:00:00,2025-08-13 06:00:00,0→6,2025-08-13 16:00:00,16,10,5102.325,5102.325,0.0,0.0,true,6
2025-08-13 06:00:00,2025-08-13 12:00:00,6→12,2025-08-13 16:00:00,10,4,5102.325,4991.7914,-110.53359999999975,110.53359999999975,true,6
2025-08-12 18:00:00,2025-08-13 00:00:00,18→next-day-0,2025-08-13 17:00:00,23,17,3131.7655,3138.9375,7.1720000000000255,7.1720000000000255,true,6
2025-08-13 00:00:00,2025-08-13 06:00:00,0→6,2025-08-13 17:00:00,17,11,3138.9375,3123.516,-15.421499999999924,15.421499999999924,true,6
2025-08-13 06:00:00,2025-08-13 12:00:00,6→12,2025-08-13 17:00:00,11,5,3123.516,2916.0697,-207.44630000000006,207.44630000000006,true,6
2025-08-12 18:00:00,2025-08-13 00:00:00,18→next-day-0,2025-08-13 18:00:00,24,18,803.8407,1059.4125,255.57179999999994,255.57179999999994,true,6
2025-08-13 00:00:00,2025-08-13 06:00:00,0→6,2025-08-13 18:00:00,18,12,1059.4125,981.4581,-77.95439999999996,77.95439999999996,true,6
2025-08-13 06:00:00,2025-08-13 12:00:00,6→12,2025-08-13 18:00:00,12,6,981.4581,901.9933,-79.46479999999997,79.46479999999997,true,6
2025-08-13 00:00:00,2025-08-13 06:00:00,0→6,2025-08-13 19:00:00,19,13,0.0,0.0,0.0,0.0,true,6
2025-08-13 06:00:00,2025-08-13 12:00:00,6→12,2025-08-13 19:00:00,13,7,0.0,0.0,0.0,0.0,true,6
2025-08-13 12:00:00,2025-08-13 18:00:00,12→18,2025-08-13 19:00:00,7,1,0.0,0.0,0.0,0.0,true,6
2025-08-13 00:00:00,2025-08-13 06:00:00,0→6,2025-08-13 20:00:00,20,14,0.0,0.0,0.0,0.0,true,6
2025-08-13 06:00:00,2025-08-13 12:00:00,6→12,2025-08-13 20:00:00,14,8,0.0,0.0,0.0,0.0,true,6
2025-08-13 12:00:00,2025-08-13 18:00:00,12→18,2025-08-13 20:00:00,8,2,0.0,0.0,0.0,0.0,true,6
2025-08-13 00:00:00,2025-08-13 06:00:00,0→6,2025-08-13 21:00:00,21,15,0.0,0.0,0.0,0.0,true,6
2025-08-13 06:00:00,2025-08-13 12:00:00,6→12,2025-08-13 21:00:00,15,9,0.0,0.0,0.0,0.0,true,6
2025-08-13 12:00:00,2025-08-13 18:00:00,12→18,2025-08-13 21:00:00,9,3,0.0,0.0,0.0,0.0,true,6
2025-08-13 00:00:00,2025-08-13 06:00:00,0→6,2025-08-13 22:00:00,22,16,0.0,0.0,0.0,0.0,true,6
2025-08-13 06:00:00,2025-08-13 12:00:00,6→12,2025-08-13 22:00:00,16,10,0.0,0.0,0.0,0.0,true,6
2025-08-13 12:00:00,2025-08-13 18:00:00,12→18,2025-08-13 22:00:00,10,4,0.0,0.0,0.0,0.0,true,6
2025-08-13 00:00:00,2025-08-13 06:00:00,0→6,2025-08-13 23:00:00,23,17,0.0,0.0,0.0,0.0,true,6
2025-08-13 06:00:00,2025-08-13 12:00:00,6→12,2025-08-13 23:00:00,17,11,0.0,0.0,0.0,0.0,true,6
2025-08-13 12:00:00,2025-08-13 18:00:00,12→18,2025-08-13 23:00:00,11,5,0.0,0.0,0.0,0.0,true,6
2025-08-13 00:00:00,2025-08-13 06:00:00,0→6,2025-08-14 00:00:00,24,18,0.0,0.0,0.0,0.0,true,6
2025-08-13 06:00:00,2025-08-13 12:00:00,6→12,2025-08-14 00:00:00,18,12,0.0,0.0,0.0,0.0,true,6
2025-08-13 12:00:00,2025-08-13 18:00:00,12→18,2025-08-14 00:00:00,12,6,0.0,0.0,0.0,0.0,true,6
2025-08-13 06:00:00,2025-08-13 12:00:00,6→12,2025-08-14 01:00:00,19,13,0.0,0.0,0.0,0.0,true,6
2025-08-13 12:00:00,2025-08-13 18:00:00,12→18,2025-08-14 01:00:00,13,7,0.0,0.0,0.0,0.0,true,6
2025-08-13 18:00:00,2025-08-14 00:00:00,18→next-day-0,2025-08-14 01:00:00,7,1,0.0,0.0,0.0,0.0,true,6
2025-08-13 06:00:00,2025-08-13 12:00:00,6→12,2025-08-14 02:00:00,20,14,0.0,0.0,0.0,0.0,true,6
2025-08-13 12:00:00,2025-08-13 18:00:00,12→18,2025-08-14 02:00:00,14,8,0.0,0.0,0.0,0.0,true,6
2025-08-13 18:00:00,2025-08-14 00:00:00,18→next-day-0,2025-08-14 02:00:00,8,2,0.0,0.0,0.0,0.0,true,6
2025-08-13 06:00:00,2025-08-13 12:00:00,6→12,2025-08-14 03:00:00,21,15,0.0,0.0,0.0,0.0,true,6
2025-08-13 12:00:00,2025-08-13 18:00:00,12→18,2025-08-14 03:00:00,15,9,0.0,0.0,0.0,0.0,true,6
2025-08-13 18:00:00,2025-08-14 00:00:00,18→next-day-0,2025-08-14 03:00:00,9,3,0.0,0.0,0.0,0.0,true,6
2025-08-13 06:00:00,2025-08-13 12:00:00,6→12,2025-08-14 04:00:00,22,16,0.0,0.0,0.0,0.0,true,6
2025-08-13 12:00:00,2025-08-13 18:00:00,12→18,2025-08-14 04:00:00,16,10,0.0,0.0,0.0,0.0,true,6
2025-08-13 18:00:00,2025-08-14 00:00:00,18→next-day-0,2025-08-14 04:00:00,10,4,0.0,0.0,0.0,0.0,true,6
2025-08-13 06:00:00,2025-08-13 12:00:00,6→12,2025-08-14 05:00:00,23,17,0.0,0.0,0.0,0.0,true,6
2025-08-13 12:00:00,2025-08-13 18:00:00,12→18,2025-08-14 05:00:00,17,11,0.0,0.0,0.0,0.0,true,6
2025-08-13 18:00:00,2025-08-14 00:00:00,18→next-day-0,2025-08-14 05:00:00,11,5,0.0,0.0,0.0,0.0,true,6
2025-08-13 06:00:00,2025-08-13 12:00:00,6→12,2025-08-14 06:00:00,24,18,426.8997,857.605,430.7053,430.7053,true,6
2025-08-13 12:00:00,2025-08-13 18:00:00,12→18,2025-08-14 06:00:00,18,12,857.605,679.9876,-177.61739999999998,177.61739999999998,true,6
2025-08-13 18:00:00,2025-08-14 00:00:00,18→next-day-0,2025-08-14 06:00:00,12,6,679.9876,670.6955,-9.292100000000005,9.292100000000005,true,6
2025-08-13 12:00:00,2025-08-13 18:00:00,12→18,2025-08-14 07:00:00,19,13,2988.675,2197.5823,-791.0927000000001,791.0927000000001,true,6
2025-08-13 18:00:00,2025-08-14 00:00:00,18→next-day-0,2025-08-14 07:00:00,13,7,2197.5823,2548.476,350.8937000000001,350.8937000000001,true,6
2025-08-14 00:00:00,2025-08-14 06:00:00,0→6,2025-08-14 07:00:00,7,1,2548.476,2420.7292,-127.7467999999999,127.7467999999999,true,6
2025-08-13 12:00:00,2025-08-13 18:00:00,12→18,2025-08-14 08:00:00,20,14,4479.6371,3270.2702,-1209.3669,1209.3669,true,6
2025-08-13 18:00:00,2025-08-14 00:00:00,18→next-day-0,2025-08-14 08:00:00,14,8,3270.2702,4367.4112,1097.1409999999996,1097.1409999999996,true,6
2025-08-14 00:00:00,2025-08-14 06:00:00,0→6,2025-08-14 08:00:00,8,2,4367.4112,3857.09,-510.3211999999994,510.3211999999994,true,6
2025-08-13 12:00:00,2025-08-13 18:00:00,12→18,2025-08-14 09:00:00,21,15,6182.2695,4800.8276,-1381.4419000000007,1381.4419000000007,true,6
2025-08-13 18:00:00,2025-08-14 00:00:00,18→next-day-0,2025-08-14 09:00:00,15,9,4800.8276,6110.6024,1309.7748000000001,1309.7748000000001,true,6
2025-08-14 00:00:00,2025-08-14 06:00:00,0→6,2025-08-14 09:00:00,9,3,6110.6024,5823.9658,-286.6365999999998,286.6365999999998,true,6
2025-08-13 12:00:00,2025-08-13 18:00:00,12→18,2025-08-14 10:00:00,22,16,7653.0098,5255.1074,-2397.9024,2397.9024,true,6
2025-08-13 18:00:00,2025-08-14 00:00:00,18→next-day-0,2025-08-14 10:00:00,16,10,5255.1074,8442.2216,3187.114200000001,3187.114200000001,true,6
2025-08-14 00:00:00,2025-08-14 06:00:00,0→6,2025-08-14 10:00:00,10,4,8442.2216,7388.2237,-1053.9979000000012,1053.9979000000012,true,6
2025-08-13 12:00:00,2025-08-13 18:00:00,12→18,2025-08-14 11:00:00,23,17,7373.5662,6774.0559,-599.5102999999999,599.5102999999999,true,6
2025-08-13 18:00:00,2025-08-14 00:00:00,18→next-day-0,2025-08-14 11:00:00,17,11,6774.0559,9542.025,2767.9690999999993,2767.9690999999993,true,6
2025-08-14 00:00:00,2025-08-14 06:00:00,0→6,2025-08-14 11:00:00,11,5,9542.025,8515.5482,-1026.4768000000004,1026.4768000000004,true,6
2025-08-13 12:00:00,2025-08-13 18:00:00,12→18,2025-08-14 12:00:00,24,18,5531.7799,8949.7983,3418.0184,3418.0184,true,6
2025-08-13 18:00:00,2025-08-14 00:00:00,18→next-day-0,2025-08-14 12:00:00,18,12,8949.7983,9205.0077,255.20939999999973,255.20939999999973,true,6
2025-08-14 00:00:00,2025-08-14 06:00:00,0→6,2025-08-14 12:00:00,12,6,9205.0077,8253.1701,-951.8376000000007,951.8376000000007,true,6
2025-08-13 18:00:00,2025-08-14 00:00:00,18→next-day-0,2025-08-14 13:00:00,19,13,8970.7761,8630.9351,-339.84099999999853,339.84099999999853,true,6
2025-08-14 00:00:00,2025-08-14 06:00:00,0→6,2025-08-14 13:00:00,13,7,8630.9351,8169.7943,-461.14080000000104,461.14080000000104,true,6
2025-08-14 06:00:00,2025-08-14 12:00:00,6→12,2025-08-14 13:00:00,7,1,8169.7943,8212.5784,42.78410000000076,42.78410000000076,true,6
2025-08-13 18:00:00,2025-08-14 00:00:00,18→next-day-0,2025-08-14 14:00:00,20,14,8344.1323,8501.8497,157.71740000000136,157.71740000000136,true,6
2025-08-14 00:00:00,2025-08-14 06:00:00,0→6,2025-08-14 14:00:00,14,8,8501.8497,7814.2347,-687.6150000000007,687.6150000000007,true,6
2025-08-14 06:00:00,2025-08-14 12:00:00,6→12,2025-08-14 14:00:00,8,2,7814.2347,8225.1366,410.90189999999984,410.90189999999984,true,6
2025-08-13 18:00:00,2025-08-14 00:00:00,18→next-day-0,2025-08-14 15:00:00,21,15,7191.225,6199.2825,-991.9425000000001,991.9425000000001,true,6
2025-08-14 00:00:00,2025-08-14 06:00:00,0→6,2025-08-14 15:00:00,15,9,6199.2825,6170.8457,-28.436800000000403,28.436800000000403,true,6
2025-08-14 06:00:00,2025-08-14 12:00:00,6→12,2025-08-14 15:00:00,9,3,6170.8457,6793.187,622.3413,622.3413,true,6
2025-08-13 18:00:00,2025-08-14 00:00:00,18→next-day-0,2025-08-14 16:00:00,22,16,5102.325,4690.1305,-412.1944999999996,412.1944999999996,true,6
2025-08-14 00:00:00,2025-08-14 06:00:00,0→6,2025-08-14 16:00:00,16,10,4690.1305,4483.9284,-206.20210000000043,206.20210000000043,true,6
2025-08-14 06:00:00,2025-08-14 12:00:00,6→12,2025-08-14 16:00:00,10,4,4483.9284,4731.1523,247.22389999999996,247.22389999999996,true,6
2025-08-13 18:00:00,2025-08-14 00:00:00,18→next-day-0,2025-08-14 17:00:00,23,17,2623.1622,2183.6281,-439.5341000000003,439.5341000000003,true,6
2025-08-14 00:00:00,2025-08-14 06:00:00,0→6,2025-08-14 17:00:00,17,11,2183.6281,2334.7133,151.0852,151.0852,true,6
2025-08-14 06:00:00,2025-08-14 12:00:00,6→12,2025-08-14 17:00:00,11,5,2334.7133,2460.3206,125.60730000000012,125.60730000000012,true,6
2025-08-13 18:00:00,2025-08-14 00:00:00,18→next-day-0,2025-08-14 18:00:00,24,18,814.5589,642.1179,-172.44100000000003,172.44100000000003,true,6
2025-08-14 00:00:00,2025-08-14 06:00:00,0→6,2025-08-14 18:00:00,18,12,642.1179,738.5574,96.43950000000007,96.43950000000007,true,6
2025-08-14 06:00:00,2025-08-14 12:00:00,6→12,2025-08-14 18:00:00,12,6,738.5574,753.4884,14.930999999999926,14.930999999999926,true,6
2025-08-14 00:00:00,2025-08-14 06:00:00,0→6,2025-08-14 19:00:00,19,13,0.0,0.0,0.0,0.0,true,6
2025-08-14 06:00:00,2025-08-14 12:00:00,6→12,2025-08-14 19:00:00,13,7,0.0,0.0,0.0,0.0,true,6
2025-08-14 12:00:00,2025-08-14 18:00:00,12→18,2025-08-14 19:00:00,7,1,0.0,0.0,0.0,0.0,true,6
2025-08-14 00:00:00,2025-08-14 06:00:00,0→6,2025-08-14 20:00:00,20,14,0.0,0.0,0.0,0.0,true,6
2025-08-14 06:00:00,2025-08-14 12:00:00,6→12,2025-08-14 20:00:00,14,8,0.0,0.0,0.0,0.0,true,6
2025-08-14 12:00:00,2025-08-14 18:00:00,12→18,2025-08-14 20:00:00,8,2,0.0,0.0,0.0,0.0,true,6
2025-08-14 00:00:00,2025-08-14 06:00:00,0→6,2025-08-14 21:00:00,21,15,0.0,0.0,0.0,0.0,true,6
2025-08-14 06:00:00,2025-08-14 12:00:00,6→12,2025-08-14 21:00:00,15,9,0.0,0.0,0.0,0.0,true,6
2025-08-14 12:00:00,2025-08-14 18:00:00,12→18,2025-08-14 21:00:00,9,3,0.0,0.0,0.0,0.0,true,6
2025-08-14 00:00:00,2025-08-14 06:00:00,0→6,2025-08-14 22:00:00,22,16,0.0,0.0,0.0,0.0,true,6
2025-08-14 06:00:00,2025-08-14 12:00:00,6→12,2025-08-14 22:00:00,16,10,0.0,0.0,0.0,0.0,true,6
2025-08-14 12:00:00,2025-08-14 18:00:00,12→18,2025-08-14 22:00:00,10,4,0.0,0.0,0.0,0.0,true,6
2025-08-14 00:00:00,2025-08-14 06:00:00,0→6,2025-08-14 23:00:00,23,17,0.0,0.0,0.0,0.0,true,6
2025-08-14 06:00:00,2025-08-14 12:00:00,6→12,2025-08-14 23:00:00,17,11,0.0,0.0,0.0,0.0,true,6
2025-08-14 12:00:00,2025-08-14 18:00:00,12→18,2025-08-14 23:00:00,11,5,0.0,0.0,0.0,0.0,true,6
2025-08-14 00:00:00,2025-08-14 06:00:00,0→6,2025-08-15 00:00:00,24,18,0.0,0.0,0.0,0.0,true,6
2025-08-14 06:00:00,2025-08-14 12:00:00,6→12,2025-08-15 00:00:00,18,12,0.0,0.0,0.0,0.0,true,6
2025-08-14 12:00:00,2025-08-14 18:00:00,12→18,2025-08-15 00:00:00,12,6,0.0,0.0,0.0,0.0,true,6
2025-08-14 06:00:00,2025-08-14 12:00:00,6→12,2025-08-15 01:00:00,19,13,0.0,0.0,0.0,0.0,true,6
2025-08-14 12:00:00,2025-08-14 18:00:00,12→18,2025-08-15 01:00:00,13,7,0.0,0.0,0.0,0.0,true,6
2025-08-14 18:00:00,2025-08-15 00:00:00,18→next-day-0,2025-08-15 01:00:00,7,1,0.0,0.0,0.0,0.0,true,6
2025-08-14 06:00:00,2025-08-14 12:00:00,6→12,2025-08-15 02:00:00,20,14,0.0,0.0,0.0,0.0,true,6
2025-08-14 12:00:00,2025-08-14 18:00:00,12→18,2025-08-15 02:00:00,14,8,0.0,0.0,0.0,0.0,true,6
2025-08-14 18:00:00,2025-08-15 00:00:00,18→next-day-0,2025-08-15 02:00:00,8,2,0.0,0.0,0.0,0.0,true,6
2025-08-14 06:00:00,2025-08-14 12:00:00,6→12,2025-08-15 03:00:00,21,15,0.0,0.0,0.0,0.0,true,6
